gen,english_name,percent_male,percent_female,height_m,weight_kg,capture_rate,base_egg_steps,hp,attack,defense,sp_attack,sp_defense,speed,against_normal,against_fire,against_water,against_electric,against_grass,against_ice,against_fighting,against_poison,against_ground,against_flying,against_psychict,against_bug,against_rock,against_ghost,against_dragon,against_dark,against_steel,against_fairy,votes_first,votes_top_6,num_abilities,evo_length,has_mega_evolution,has_gigantamax,rarity,class_primary,class_secondary,total_offense,total_defense,overall_stat_sum,offense_ratio,aggression_index,offense_share,mechanic_stack,long_evo_chain,mechanic_complexity,legendary_or_mythical,resistance_pc1,resistance_pc2,resistance_pc3
2.0,Ampharos,50.0,50.0,1.4,61.5,45.0,5120.0,90.0,75.0,85.0,115.0,90.0,55.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,22.0,98.0,2.0,5.0,1.0,0.0,0.0,6,1,190.0,175.0,510.0,1.0857142795102042,15.0,0.37254901887735486,1.0,1,2.0,0,-0.9253386614722541,-0.37590475090154896,0.2787025587676731
2.0,Bellossom,50.2,49.8,0.4,5.8,45.0,5120.0,75.0,80.0,95.0,90.0,100.0,50.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,2.0,5.0,0.0,0.0,0.0,0,1,170.0,195.0,490.0,0.8717948673241289,-25.0,0.3469387748021658,0.0,1,1.0,0,3.1245931503020405,0.3025630565368805,1.0038717655887384
2.0,Marill,50.2,49.8,0.4,8.5,190.0,2560.0,70.0,20.0,50.0,20.0,50.0,40.0,1.0,0.5,0.5,2.0,2.0,0.5,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,1.0,1.0,1.0,4.0,3.0,5.0,0.0,0.0,0.0,2,7,40.0,100.0,250.0,0.399999996,-60.0,0.15999999936,0.0,1,1.0,0,-0.09170067303095121,-0.6485938052823291,-2.146555049184997
2.0,Azumarill,50.2,49.8,0.8,28.5,75.0,2560.0,100.0,50.0,80.0,60.0,80.0,50.0,1.0,0.5,0.5,2.0,2.0,0.5,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,1.0,1.0,2.0,23.0,3.0,5.0,0.0,0.0,0.0,2,7,110.0,160.0,420.0,0.687499995703125,-50.0,0.2619047612811791,0.0,1,1.0,0,-0.09170067303095121,-0.6485938052823291,-2.146555049184997
2.0,Sudowoodo,50.2,49.8,1.2,38.0,65.0,5120.0,70.0,100.0,115.0,30.0,65.0,30.0,0.5,0.5,2.0,1.0,2.0,1.0,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,6.0,12.0,3.0,3.0,0.0,0.0,0.0,11,1,130.0,180.0,410.0,0.7222222182098765,-50.0,0.3170731699583581,0.0,1,1.0,0,-2.802633101167529,-1.2239580317338148,1.0031096992207982
2.0,Politoed,50.2,49.8,1.1,33.9,45.0,5120.0,90.0,75.0,75.0,90.0,100.0,70.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,4.0,21.0,3.0,5.0,0.0,0.0,0.0,2,1,165.0,175.0,500.0,0.9428571374693878,-10.0,0.32999999934,0.0,1,1.0,0,-0.5976608141959654,-0.4529914949081415,-0.8629421815921346
2.0,Hoppip,50.0,50.0,0.4,0.5,255.0,5120.0,35.0,35.0,40.0,35.0,55.0,50.0,1.0,2.0,0.5,1.0,0.25,4.0,0.5,2.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,5.0,0.0,0.0,0.0,0,2,70.0,95.0,250.0,0.7368420975069253,-25.0,0.27999999888,0.0,1,1.0,0,4.150177526894415,1.2193733296758038,-0.07808873649149356
2.0,Skiploom,50.0,50.0,0.6,1.0,120.0,5120.0,55.0,45.0,50.0,45.0,65.0,80.0,1.0,2.0,0.5,1.0,0.25,4.0,0.5,2.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,5.0,0.0,0.0,0.0,0,2,90.0,115.0,340.0,0.782608688846881,-25.0,0.26470588157439445,0.0,1,1.0,0,4.150177526894415,1.2193733296758038,-0.07808873649149356
2.0,Jumpluff,50.0,50.0,0.8,3.0,45.0,5120.0,75.0,55.0,70.0,55.0,95.0,110.0,1.0,2.0,0.5,1.0,0.25,4.0,0.5,2.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,3.0,5.0,0.0,0.0,0.0,0,2,110.0,165.0,460.0,0.6666666626262626,-55.0,0.23913043426275993,0.0,1,1.0,0,4.150177526894415,1.2193733296758038,-0.07808873649149356
2.0,Aipom,50.0,50.0,0.8,11.5,45.0,5120.0,55.0,70.0,55.0,40.0,55.0,85.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5.0,10.0,3.0,3.0,0.0,0.0,0.0,4,1,110.0,110.0,360.0,0.999999990909091,0.0,0.30555555470679013,0.0,1,1.0,0,-0.05984006098721432,-1.7680928103550184,-0.3252997893287554
2.0,Sunkern,50.0,50.0,0.3,1.8,235.0,5120.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,0,1,60.0,60.0,180.0,0.9999999833333336,0.0,0.3333333314814815,0.0,1,1.0,0,3.1245931503020405,0.3025630565368805,1.0038717655887384
2.0,Sunflora,50.0,50.0,0.8,8.5,120.0,5120.0,75.0,75.0,55.0,105.0,85.0,30.0,1.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,0,1,180.0,140.0,425.0,1.2857142765306124,40.0,0.4235294107681661,0.0,1,1.0,0,3.1245931503020405,0.3025630565368805,1.0038717655887384
2.0,Yanma,50.0,50.0,1.2,38.0,75.0,5120.0,65.0,65.0,45.0,75.0,45.0,95.0,1.0,2.0,1.0,2.0,0.25,2.0,0.25,1.0,0.0,2.0,1.0,0.5,4.0,1.0,1.0,1.0,1.0,1.0,3.0,7.0,3.0,3.0,0.0,0.0,0.0,3,2,140.0,90.0,390.0,1.555555538271605,50.0,0.3589743580539119,0.0,1,1.0,0,2.561943085729057,1.9286835703975238,-2.7777458606027485
2.0,Wooper,50.2,49.8,0.4,8.5,255.0,5120.0,55.0,45.0,45.0,25.0,25.0,15.0,1.0,0.5,1.0,0.0,4.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,6.0,46.0,3.0,3.0,0.0,0.0,0.0,2,6,70.0,70.0,210.0,0.9999999857142859,0.0,0.33333333174603175,0.0,1,1.0,0,-1.6123345418694968,-1.2037577266886572,1.3583798997809475
2.0,Quagsire,50.2,49.8,1.4,75.0,90.0,5120.0,95.0,85.0,85.0,65.0,65.0,35.0,1.0,0.5,1.0,0.0,4.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,13.0,49.0,3.0,3.0,0.0,0.0,0.0,2,6,150.0,150.0,430.0,0.9999999933333334,0.0,0.34883720849107624,0.0,1,1.0,0,-1.6123345418694968,-1.2037577266886572,1.3583798997809475
2.0,Espeon,88.14,11.86,0.9,26.5,45.0,8960.0,65.0,65.0,60.0,130.0,95.0,110.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,10.0,101.0,2.0,1.0,0.0,0.0,0.0,10,1,195.0,155.0,525.0,1.258064508012487,40.0,0.3714285707210884,0.0,0,0.0,0,-0.05425320522206695,1.903387352445532,1.839341800217747
2.0,Umbreon,88.14,11.86,1.0,27.0,45.0,8960.0,95.0,65.0,110.0,60.0,130.0,65.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,41.0,176.0,2.0,1.0,0.0,0.0,0.0,15,1,125.0,240.0,525.0,0.5208333311631944,-115.0,0.23809523764172336,0.0,0,0.0,0,0.6896075838565673,-2.55174212643199,1.3540326793022532
2.0,Murkrow,50.0,50.0,0.5,2.1,30.0,5120.0,60.0,85.0,42.0,85.0,42.0,91.0,1.0,1.0,1.0,2.0,0.5,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.5,1.0,0.5,1.0,2.0,1.0,9.0,3.0,3.0,0.0,0.0,0.0,15,2,170.0,84.0,405.0,2.0238094997165534,86.0,0.41975308538332573,0.0,1,1.0,0,1.705819456355601,-1.1903314077970544,-0.5591253961415509
2.0,Slowking,50.2,49.8,2.0,79.5,70.0,5120.0,95.0,75.0,80.0,100.0,110.0,30.0,1.0,0.5,0.5,2.0,2.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,0.5,1.0,3.0,9.0,3.0,5.0,0.0,0.0,0.0,2,10,175.0,190.0,490.0,0.921052626731302,-15.0,0.3571428564139942,0.0,1,1.0,0,-0.5980708462162282,1.6650642427107993,1.0579573662071182
2.0,Misdreavus,50.0,50.0,0.7,1.0,45.0,6400.0,60.0,60.0,60.0,85.0,85.0,85.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,2.0,1.0,1.0,4.0,22.0,1.0,3.0,0.0,0.0,0.0,12,1,145.0,145.0,435.0,0.9999999931034483,0.0,0.33333333256704983,0.0,1,1.0,0,-1.81922163121699,3.4884469708437,1.154631653414251
2.0,Unown,0.0,0.0,0.5,5.0,225.0,10240.0,48.0,72.0,48.0,72.0,48.0,48.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,10,1,144.0,96.0,336.0,1.4999999843750003,48.0,0.42857142729591835,0.0,0,0.0,0,-0.05425320522206695,1.903387352445532,1.839341800217747
2.0,Wobbuffet,50.2,49.8,1.3,28.5,45.0,5120.0,190.0,33.0,58.0,33.0,58.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,14.0,2.0,3.0,0.0,0.0,0.0,10,1,66.0,116.0,405.0,0.5689655123365042,-50.0,0.1629629625605853,0.0,1,1.0,0,-0.05425320522206695,1.903387352445532,1.839341800217747
2.0,Girafarig,50.0,50.0,1.5,41.5,60.0,5120.0,70.0,80.0,65.0,90.0,65.0,85.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,0.0,1.0,2.0,1.0,1.0,3.0,7.0,3.0,1.0,0.0,0.0,0.0,4,10,170.0,130.0,455.0,1.3076922976331362,40.0,0.37362637280521677,0.0,0,0.0,0,0.1916669989008515,-0.2036912645239379,1.1008304757910452
2.0,Pineco,50.0,50.0,0.6,7.2,190.0,5120.0,50.0,65.0,90.0,35.0,35.0,15.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,2.0,3.0,0.0,0.0,0.0,3,1,100.0,125.0,290.0,0.7999999936000001,-25.0,0.3448275850178359,0.0,1,1.0,0,1.6446676776099343,1.0138827834531203,-0.8911663665226657
2.0,Forretress,50.0,50.0,1.2,125.8,75.0,5120.0,75.0,90.0,140.0,60.0,60.0,40.0,0.5,4.0,1.0,1.0,0.25,0.5,1.0,0.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,1.0,0.5,0.5,2.0,13.0,2.0,3.0,0.0,0.0,0.0,3,11,150.0,200.0,465.0,0.74999999625,-50.0,0.3225806444675685,0.0,1,1.0,0,-0.7677433387470826,1.7839510140942443,-0.5149758198661644
2.0,Dunsparce,50.2,49.8,1.5,14.0,190.0,5120.0,100.0,70.0,70.0,65.0,65.0,45.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,4.0,12.0,3.0,1.0,0.0,0.0,0.0,4,1,135.0,135.0,415.0,0.9999999925925926,0.0,0.3253012040354188,0.0,0,0.0,0,-0.05984006098721432,-1.7680928103550184,-0.3252997893287554
2.0,Gligar,50.0,50.0,1.1,64.8,60.0,5120.0,65.0,75.0,105.0,35.0,65.0,85.0,1.0,1.0,2.0,0.0,1.0,4.0,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,3.0,9.0,3.0,3.0,0.0,0.0,0.0,7,2,110.0,170.0,430.0,0.6470588197231835,-60.0,0.25581395289345593,0.0,1,1.0,0,0.7817732631499027,0.32277839831189314,1.1376211689131506
2.0,Steelix,50.2,49.8,9.2,400.0,25.0,6400.0,75.0,85.0,200.0,55.0,65.0,30.0,0.5,2.0,2.0,0.0,1.0,1.0,2.0,0.0,2.0,0.5,0.5,0.5,0.25,1.0,0.5,1.0,0.5,0.5,8.0,35.0,3.0,3.0,1.0,0.0,0.0,16,6,140.0,265.0,510.0,0.5283018847988609,-125.0,0.2745098033833141,1.0,1,2.0,0,-3.097699000679458,-0.15773146875436178,1.0983737991545597
2.0,Snubbull,24.6,75.4,0.6,7.8,190.0,5120.0,60.0,80.0,50.0,40.0,40.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,8,1,120.0,90.0,300.0,1.3333333185185188,30.0,0.3999999986666667,0.0,1,1.0,0,0.5016750936870071,-0.49485672451079105,-1.2651761247872637
2.0,Granbull,24.6,75.4,1.4,48.7,75.0,5120.0,90.0,120.0,75.0,60.0,60.0,45.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.5,2.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,8,1,180.0,135.0,450.0,1.3333333234567901,45.0,0.3999999991111111,0.0,1,1.0,0,0.5016750936870071,-0.49485672451079105,-1.2651761247872637
2.0,Qwilfish,50.2,49.8,0.5,3.9,45.0,5120.0,65.0,95.0,85.0,55.0,55.0,85.0,1.0,0.5,0.5,2.0,1.0,0.5,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,2,0,150.0,140.0,440.0,1.0714285637755103,10.0,0.34090909013429754,0.0,0,0.0,0,-1.3911527421106724,0.49163807083615685,-2.2233136236758893
2.0,Scizor,50.2,49.8,1.8,118.0,25.0,6400.0,70.0,130.0,100.0,55.0,80.0,65.0,0.5,4.0,1.0,1.0,0.25,0.5,1.0,0.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,1.0,0.5,0.5,22.0,131.0,3.0,3.0,1.0,0.0,0.0,3,11,185.0,180.0,500.0,1.0277777720679013,5.0,0.36999999926,1.0,1,2.0,0,-0.7677433387470826,1.7839510140942443,-0.5149758198661644
2.0,Shuckle,50.2,49.8,0.6,20.5,190.0,5120.0,20.0,10.0,230.0,10.0,230.0,5.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,11.0,31.0,3.0,1.0,0.0,0.0,0.0,3,13,20.0,460.0,505.0,0.04347826077504726,-440.0,0.03960396031761592,0.0,0,0.0,0,-1.110208036087491,0.2989890142418839,0.007922736577764199
2.0,Heracross,50.2,49.8,1.5,54.0,45.0,6400.0,80.0,125.0,75.0,40.0,95.0,85.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,4.0,2.0,0.5,1.0,1.0,1.0,0.5,1.0,2.0,18.0,66.0,3.0,1.0,1.0,0.0,0.0,3,9,165.0,170.0,500.0,0.9705882295847751,-5.0,0.32999999934,1.0,0,1.0,0,3.181357199490324,0.31712859744131305,-1.3357186460896286
2.0,Sneasel,50.2,49.8,0.9,28.0,60.0,5120.0,55.0,95.0,55.0,35.0,75.0,115.0,1.0,2.0,1.0,1.0,1.0,0.5,4.0,1.0,1.0,1.0,0.0,2.0,2.0,0.5,1.0,0.5,2.0,2.0,5.0,20.0,3.0,3.0,0.0,0.0,0.0,15,5,130.0,130.0,430.0,0.9999999923076924,0.0,0.3023255806922661,0.0,1,1.0,0,0.7729368287103795,-3.5712984173530455,1.2403741795903263
2.0,Teddiursa,50.0,50.0,0.6,8.8,120.0,5120.0,60.0,80.0,50.0,50.0,50.0,40.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,11.0,3.0,3.0,0.0,0.0,0.0,4,1,130.0,100.0,330.0,1.299999987,30.0,0.3939393927456382,0.0,1,1.0,0,-0.05984006098721432,-1.7680928103550184,-0.3252997893287554
2.0,Ursaring,50.0,50.0,1.8,125.8,60.0,5120.0,90.0,130.0,75.0,75.0,75.0,55.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,8.0,3.0,3.0,0.0,0.0,0.0,4,1,205.0,150.0,500.0,1.3666666575555557,55.0,0.40999999918,0.0,1,1.0,0,-0.05984006098721432,-1.7680928103550184,-0.3252997893287554
2.0,Slugma,50.0,50.0,0.7,35.0,190.0,5120.0,40.0,40.0,40.0,70.0,40.0,20.0,1.0,0.5,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,0.5,0.0,4.0,3.0,3.0,0.0,0.0,0.0,1,1,110.0,80.0,250.0,1.3749999828125004,30.0,0.43999999824,0.0,1,1.0,0,-1.5269205182211625,0.15685675139022742,-1.487200314591491
2.0,Magcargo,50.0,50.0,0.8,55.0,75.0,5120.0,60.0,50.0,120.0,90.0,80.0,30.0,0.5,0.25,4.0,1.0,1.0,0.5,2.0,0.5,4.0,0.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,0.5,1.0,5.0,3.0,3.0,0.0,0.0,0.0,1,13,140.0,200.0,430.0,0.6999999965,-60.0,0.3255813945916712,0.0,1,1.0,0,-5.094424142952005,-0.7797920374991846,-0.4874654772433508
2.0,Swinub,50.2,49.8,0.4,6.5,225.0,5120.0,50.0,50.0,40.0,30.0,30.0,50.0,1.0,2.0,2.0,0.0,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,4.0,3.0,5.0,0.0,0.0,0.0,13,6,80.0,70.0,250.0,1.1428571265306124,10.0,0.31999999872,0.0,1,1.0,0,-0.8928825537406079,-1.1517943179594983,1.2701026384599967
2.0,Piloswine,50.2,49.8,1.1,55.8,75.0,5120.0,100.0,100.0,80.0,60.0,60.0,50.0,1.0,2.0,2.0,0.0,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,3.0,3.0,5.0,0.0,0.0,0.0,13,6,160.0,140.0,450.0,1.1428571346938776,20.0,0.3555555547654321,0.0,1,1.0,0,-0.8928825537406079,-1.1517943179594983,1.2701026384599967
2.0,Corsola,24.9,75.1,0.6,5.0,60.0,5120.0,65.0,55.0,95.0,65.0,95.0,35.0,0.5,0.25,1.0,2.0,4.0,0.5,2.0,0.5,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,3.0,3.0,0.0,0.0,0.0,2,13,120.0,190.0,410.0,0.6315789440443214,-70.0,0.2926829261154075,0.0,1,1.0,0,-3.374953757712349,-1.5322649735716534,0.3135103211535465
2.0,Remoraid,50.2,49.8,0.6,12.0,190.0,5120.0,35.0,65.0,35.0,65.0,35.0,65.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,2,1,130.0,70.0,300.0,1.8571428306122453,60.0,0.4333333318888889,0.0,1,1.0,0,-0.5976608141959654,-0.4529914949081415,-0.8629421815921346
2.0,Octillery,50.2,49.8,0.9,28.5,75.0,5120.0,75.0,105.0,75.0,105.0,75.0,45.0,1.0,0.5,0.5,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,2.0,8.0,3.0,3.0,0.0,0.0,0.0,2,1,210.0,150.0,480.0,1.3999999906666667,60.0,0.43749999908854165,0.0,1,1.0,0,-0.5976608141959654,-0.4529914949081415,-0.8629421815921346
2.0,Delibird,50.2,49.8,0.9,16.0,45.0,5120.0,45.0,55.0,45.0,65.0,45.0,75.0,1.0,2.0,1.0,2.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.5,4.0,1.0,1.0,1.0,2.0,1.0,4.0,7.0,3.0,1.0,0.0,0.0,0.0,13,2,120.0,90.0,330.0,1.3333333185185188,30.0,0.36363636253443526,0.0,0,0.0,0,1.3813072339992225,0.9513519428768255,-2.621524074709017
2.0,Mantine,50.2,49.8,2.1,220.0,25.0,6400.0,85.0,40.0,70.0,80.0,140.0,70.0,1.0,0.5,0.5,4.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,0.5,1.0,0.0,9.0,3.0,3.0,0.0,0.0,0.0,2,2,120.0,210.0,485.0,0.571428568707483,-90.0,0.24742267990222128,0.0,1,1.0,0,0.4163071330375887,0.6964043178936945,-3.279068074691996
2.0,Skarmory,50.2,49.8,1.7,50.5,25.0,6400.0,65.0,80.0,140.0,40.0,70.0,70.0,0.5,2.0,1.0,2.0,0.25,1.0,1.0,0.0,0.0,0.5,0.5,0.25,1.0,1.0,0.5,1.0,0.5,0.5,6.0,22.0,3.0,1.0,0.0,0.0,0.0,16,2,120.0,210.0,465.0,0.571428568707483,-90.0,0.2580645155740548,0.0,0,0.0,0,-1.2208670627007998,1.366575413849611,-1.3094780347679755
2.0,Houndour,50.0,50.0,0.6,10.8,120.0,5120.0,45.0,60.0,30.0,80.0,50.0,65.0,1.0,0.5,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,0.0,1.0,2.0,0.5,1.0,0.5,0.5,1.0,1.0,6.0,3.0,3.0,0.0,0.0,0.0,15,12,140.0,80.0,330.0,1.7499999781250004,60.0,0.42424242295684117,0.0,1,1.0,0,-1.1597795840299616,-1.8852594526381632,-0.6417910214690954
2.0,Houndoom,50.0,50.0,1.4,35.0,45.0,5120.0,75.0,90.0,50.0,110.0,80.0,95.0,1.0,0.5,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,0.0,1.0,2.0,0.5,1.0,0.5,0.5,1.0,12.0,57.0,3.0,3.0,1.0,0.0,0.0,15,12,200.0,130.0,500.0,1.538461526627219,70.0,0.3999999992,1.0,1,2.0,0,-1.1597795840299616,-1.8852594526381632,-0.6417910214690954
2.0,Kingdra,50.2,49.8,1.8,152.0,45.0,5120.0,75.0,95.0,95.0,95.0,95.0,85.0,1.0,0.25,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,2.0,3.0,31.0,3.0,5.0,0.0,0.0,0.0,2,15,190.0,190.0,540.0,0.9999999947368422,0.0,0.35185185120027435,0.0,1,1.0,0,0.6821755271539948,-0.8890698270721094,0.8240764910783813
2.0,Phanpy,50.0,50.0,0.5,33.5,120.0,5120.0,90.0,60.0,60.0,40.0,40.0,40.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,13.0,2.0,3.0,0.0,0.0,0.0,7,1,100.0,100.0,330.0,0.9999999900000002,0.0,0.3030303021120294,0.0,1,1.0,0,-0.8536245125224751,-0.6598684827316763,1.4485083980549605
2.0,Donphan,50.0,50.0,1.1,120.0,60.0,5120.0,90.0,120.0,120.0,60.0,60.0,50.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,3.0,25.0,2.0,3.0,0.0,0.0,0.0,7,1,180.0,180.0,500.0,0.9999999944444445,0.0,0.35999999928,0.0,1,1.0,0,-0.8536245125224751,-0.6598684827316763,1.4485083980549605
2.0,Porygon2,0.0,0.0,0.6,32.5,45.0,5120.0,85.0,80.0,90.0,105.0,95.0,60.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5.0,26.0,3.0,5.0,0.0,0.0,0.0,4,1,185.0,185.0,515.0,0.9999999945945947,0.0,0.3592233002733528,0.0,1,1.0,0,-0.05984006098721432,-1.7680928103550184,-0.3252997893287554
2.0,Stantler,50.0,50.0,1.4,71.2,45.0,5120.0,73.0,95.0,62.0,85.0,65.0,85.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,4,1,180.0,127.0,465.0,1.417322823485647,53.0,0.3870967733610822,0.0,0,0.0,0,-0.05984006098721432,-1.7680928103550184,-0.3252997893287554
2.0,Smeargle,50.0,50.0,1.2,58.0,45.0,5120.0,55.0,20.0,35.0,20.0,45.0,75.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,10.0,3.0,1.0,0.0,0.0,0.0,4,1,40.0,80.0,250.0,0.4999999937500001,-40.0,0.15999999936,0.0,0,0.0,0,-0.05984006098721432,-1.7680928103550184,-0.3252997893287554
2.0,Tyrogue,100.0,0.0,0.7,21.0,75.0,6400.0,35.0,35.0,35.0,35.0,35.0,35.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,9,1,70.0,70.0,210.0,0.9999999857142859,0.0,0.33333333174603175,0.0,1,1.0,0,0.9076866974088225,-0.9899944931083761,-0.6837303766352609
2.0,Hitmontop,100.0,0.0,1.4,48.0,45.0,6400.0,50.0,95.0,95.0,35.0,110.0,70.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,0.5,1.0,2.0,1.0,4.0,3.0,3.0,0.0,0.0,0.0,9,1,130.0,205.0,455.0,0.6341463383700179,-75.0,0.2857142850863422,0.0,1,1.0,0,0.9076866974088225,-0.9899944931083761,-0.6837303766352609
